hour,activated_up,activated_dn,reserve_up,reserve_dn,act_pct_up,act_pct_dn,price_up_eur_mwh,price_dn_eur_mwh,spot_eur_mwh
2026-05-04T12:00,182.1,52.5,5400,5400,3.3722,0.9722,360.73,3.84,167.46
2026-05-04T13:00,55.4,87.5,5200,5200,1.0654,1.6827,144.6,-5.88,16.8
2026-05-04T14:00,72.7,32.6,5200,5200,1.3981,0.6269,493.47,-4.44,3.99
2026-05-04T15:00,85.3,154.4,5200,5200,1.6404,2.9692,171.77,-12.36,1.87
2026-05-04T16:00,0.7,691.8,5200,5200,0.0135,13.3038,-10.74,-366.27,0.02
2026-05-04T17:00,7.8,438.3,5200,5200,0.15,8.4288,10.37,-127.06,0
2026-05-04T18:00,311.3,9.5,5200,5200,5.9865,0.1827,1028.91,1.3,0
2026-05-04T19:00,42.8,294.4,5300,5300,0.8075,5.5547,188.25,-79.07,1.37
2026-05-04T20:00,182.4,5,6000,6000,3.04,0.0833,383.92,1.55,14.38
2026-05-04T21:00,8.9,74.9,6000,6000,0.1483,1.2483,240.95,69.34,212.07
2026-05-04T22:00,4.5,84.8,5000,5000,0.09,1.696,398.44,305.59,439.24
2026-05-04T23:00,28.6,56.6,4300,4400,0.6651,1.2864,481.81,362.57,535.18
2026-05-05T00:00,6,56.3,4000,4400,0.15,1.2795,485.45,349.2,566.36
2026-05-05T01:00,0,507.3,4200,4400,0,11.5295,344.19,241.67,489.4
2026-05-05T02:00,5.5,277.7,4400,4400,0.125,6.3114,452.13,245.79,431.96
2026-05-05T03:00,32.4,29.6,4000,4000,0.81,0.74,425.1,255.33,409.12
2026-05-05T04:00,40,5.7,4000,4000,1,0.1425,424.96,310.67,393.73
2026-05-05T05:00,33.5,104.8,4000,4000,0.8375,2.62,393.25,294.76,394.38
2026-05-05T06:00,0.6,99.4,4000,4000,0.015,2.485,378.41,318.49,396.39
2026-05-05T07:00,25.4,99,4100,4000,0.6195,2.475,386.04,266.32,404.06
2026-05-05T08:00,0.9,102.8,4800,4600,0.0188,2.2348,355.5,334.36,415.96
2026-05-05T09:00,126.8,1.5,5000,4900,2.536,0.0306,517.67,269.03,475.2
2026-05-05T10:00,523.7,1.9,6000,6000,8.7283,0.0317,540.5,400.88,419.09
2026-05-05T11:00,96.4,395.6,6000,6000,1.6067,6.5933,241.49,-6.22,280.73
2026-05-05T12:00,54.5,424.3,5400,5400,1.0093,7.8574,45.15,-37.69,77.06
2026-05-05T13:00,103,40.1,5200,5200,1.9808,0.7712,62.49,-5.8,5.43
2026-05-05T14:00,195.4,144.5,5200,5200,3.7577,2.7788,274.7,-6.67,3.36
2026-05-05T15:00,36.1,128.7,5200,5200,0.6942,2.475,4.68,-7.91,2.94
2026-05-05T16:00,373.4,3.4,5200,5200,7.1808,0.0654,325.68,0.26,1.54
2026-05-05T17:00,27.6,164.5,5200,5200,0.5308,3.1635,48.46,-11.91,0.04
2026-05-05T18:00,285.6,0.7,5200,5200,5.4923,0.0135,364.03,3.96,0.52
2026-05-05T19:00,215.8,3.6,5300,5300,4.0717,0.0679,128.36,6.12,7.52
2026-05-05T20:00,1.5,174.6,6000,6000,0.025,2.91,27.27,-13.74,73.28
2026-05-05T21:00,8.1,171.6,6000,6000,0.135,2.86,244.78,130.61,278.4
2026-05-05T22:00,102.8,13.9,5000,5002,2.056,0.2779,458.58,171,408.44
2026-05-05T23:00,3.8,117.9,4300,4400,0.0884,2.6795,372.31,319.05,457.44
2026-05-06T00:00,2.8,117.7,4000,4400,0.07,2.675,390.07,275.03,439.67
2026-05-06T01:00,1.1,215.2,4200,4400,0.0262,4.8909,340.04,268.12,400.51
2026-05-06T02:00,8.2,21.9,4400,4400,0.1864,0.4977,405.44,371.37,459.63
2026-05-06T03:00,19.2,29.6,4000,4000,0.48,0.74,409.98,256.89,433.68
2026-05-06T04:00,59.2,12.2,4000,4000,1.48,0.305,468.98,345.67,434.67
2026-05-06T05:00,19.8,16.2,4000,4000,0.495,0.405,414.52,377.97,433.12
2026-05-06T06:00,1.7,60,4000,4000,0.0425,1.5,395.45,346.62,436.44
2026-05-06T07:00,0.1,272.8,4100,4000,0.0024,6.82,343.79,252.72,437.99
2026-05-06T08:00,0.6,325.8,4800,4600,0.0125,7.0826,405.71,282.61,471
2026-05-06T09:00,4.8,74.6,5000,4900,0.096,1.5224,402.6,305.36,496.92
2026-05-06T10:00,9.8,171.9,6000,6000,0.1633,2.865,353.25,230.06,443.68
2026-05-06T11:00,142.2,270.4,6000,6000,2.37,4.5067,251.74,32.09,267.61
2026-05-06T12:00,41,333.7,5400,5400,0.7593,6.1796,38.47,-27.2,71.68
2026-05-06T13:00,152.5,404.9,5200,5200,2.9327,7.7865,60.94,-60.86,5.58
2026-05-06T14:00,124.8,101.6,5200,5200,2.4,1.9538,65.34,-9.39,5.99
2026-05-06T15:00,290.1,6.5,5200,5200,5.5788,0.125,123.59,3.16,8.2
2026-05-06T16:00,70.5,413.4,5200,5200,1.3558,7.95,21.67,-25.01,8.2
2026-05-06T17:00,8.7,114,5200,5200,0.1673,2.1923,31.84,-11.89,8.17
2026-05-06T18:00,21.7,306.3,5200,5200,0.4173,5.8904,38.66,-19.54,24.98
2026-05-06T19:00,7.7,395.8,5300,5300,0.1453,7.4679,43.78,-29,119.64
2026-05-06T20:00,0.8,498.1,6000,6000,0.0133,8.3017,89.16,-24.87,241.65
2026-05-06T21:00,106.1,271.8,6000,6000,1.7683,4.53,316.97,98.54,366.61
2026-05-06T22:00,241.4,8.1,5000,5000,4.828,0.162,608.88,355.91,603.69
2026-05-06T23:00,96.2,12.7,4300,4400,2.2372,0.2886,536.83,138.66,618.98
2026-05-07T00:00,1.4,169.2,4000,4400,0.035,3.8455,441.91,315.93,576
2026-05-07T01:00,21.5,248.4,4200,4400,0.5119,5.6455,415.03,261.5,516.22
2026-05-07T02:00,25,28.2,4200,4200,0.5952,0.6714,426.64,278.75,500.82
2026-05-07T03:00,169,13.2,4000,4000,4.225,0.33,469.33,247.45,465.99
2026-05-07T04:00,37.7,7.4,4000,4000,0.9425,0.185,443.81,249.08,455.36
2026-05-07T05:00,2,99,4000,4000,0.05,2.475,394.49,347.56,435.06
2026-05-07T06:00,0.9,74.3,4000,4000,0.0225,1.8575,335.65,333.88,432.48
2026-05-07T07:00,0.7,117.6,4000,4000,0.0175,2.94,306.26,303.17,459.32
2026-05-07T08:00,4.5,116.5,4000,4000,0.1125,2.9125,402.11,320.41,494.1
2026-05-07T09:00,333.4,8.3,4900,4800,6.8041,0.1729,569.25,371.55,538.16
2026-05-07T10:00,15.1,136.5,6000,6000,0.2517,2.275,420.84,303.32,473.77
2026-05-07T11:00,40.9,254.8,6000,6000,0.6817,4.2467,367.84,98.36,356.91
2026-05-07T12:00,79,22.7,5400,5400,1.463,0.4204,207.58,50.29,208.02
2026-05-07T13:00,28.8,57.1,5200,5200,0.5538,1.0981,76.36,6.82,97.1
2026-05-07T14:00,360,1.1,5200,5200,6.9231,0.0212,495.99,63.91,80
2026-05-07T15:00,242.3,29.7,5200,5200,4.6596,0.5712,439.74,17.32,80
2026-05-07T16:00,10.2,239.1,5200,5200,0.1962,4.5981,52.18,-24.35,76.94
2026-05-07T17:00,8.3,62.9,5200,5200,0.1596,1.2096,131.23,5.43,82.1
2026-05-07T18:00,6.6,238.2,5200,5200,0.1269,4.5808,62.96,-25.24,96.19
2026-05-07T19:00,34.1,67.5,5300,5300,0.6434,1.2736,171.46,17.53,174.23
2026-05-07T20:00,33.6,210,6000,6000,0.56,3.5,264.81,-90.5,264.62
2026-05-07T21:00,70.2,395.1,6000,6000,1.17,6.585,396.26,-15,393.2
2026-05-07T22:00,147.1,190.7,5000,5000,2.942,3.814,630.79,-163.76,514.08
2026-05-07T23:00,172.1,65.8,4300,4000,4.0023,1.645,553.77,100.99,580.59
2026-05-08T00:00,41.8,26.5,4000,4000,1.045,0.6625,472.56,307.36,580.04
2026-05-08T01:00,22.5,32.1,4000,4000,0.5625,0.8025,437.45,313.95,503.02
2026-05-08T02:00,99.9,6.8,4400,4400,2.2705,0.1545,426.01,219.44,434.79
2026-05-08T03:00,1.3,308.2,4000,4000,0.0325,7.705,303.48,246.14,422.16
2026-05-08T04:00,5.1,315.3,4000,4000,0.1275,7.8825,339.54,226.68,407.97
2026-05-08T05:00,17.7,32,4000,4000,0.4425,0.8,332.12,230.7,413.56
2026-05-08T06:00,12.1,12.7,4000,4000,0.3025,0.3175,315.82,288.5,405.45
2026-05-08T07:00,39.3,3.8,4100,4000,0.9585,0.095,409.26,194.85,407.72
2026-05-08T08:00,107.9,2.7,4800,4600,2.2479,0.0587,437.87,149.11,415.1
2026-05-08T09:00,22.7,41,5000,4900,0.454,0.8367,382.2,297.56,420.4
2026-05-08T10:00,37,258.7,6000,6000,0.6167,4.3117,370.26,178.04,373.53
2026-05-08T11:00,185.3,106.2,6000,6000,3.0883,1.77,326.02,27.44,284.06
2026-05-08T12:00,213.4,10.4,5400,5400,3.9519,0.1926,298.74,21.17,124.17
2026-05-08T13:00,263.1,14,5200,5200,5.0596,0.2692,512.83,20.24,40.09
2026-05-08T14:00,103.2,47.1,5200,5200,1.9846,0.9058,61.62,-6.47,8.17
2026-05-08T15:00,146.7,215.4,5200,5200,2.8212,4.1423,25.47,-13.93,3.03
2026-05-08T16:00,72.7,143.6,5200,5200,1.3981,2.7615,6.68,-21.92,0.6
2026-05-08T17:00,130.8,126,5200,5200,2.5154,2.4231,39.79,-10.52,0.32
2026-05-08T18:00,30.2,124.5,5200,5200,0.5808,2.3942,32.47,-10.09,3.03
2026-05-08T19:00,154.9,74.7,5300,5300,2.9226,1.4094,47.67,-3.43,20.86
2026-05-08T20:00,81,42.7,6000,6000,1.35,0.7117,104.5,14.54,128.44
2026-05-08T21:00,172.6,14.7,6000,6000,2.8767,0.245,411.02,191.26,291
2026-05-08T22:00,50.7,6.2,5000,5000,1.014,0.124,387.75,170.25,377.14
2026-05-08T23:00,123.4,6.8,4300,4400,2.8698,0.1545,451.77,125.6,434.55
2026-05-09T00:00,10.2,72.7,4000,4400,0.255,1.6523,381.78,315.54,413.83
2026-05-09T01:00,17.8,64,4200,4400,0.4238,1.4545,330.16,227.32,379.71
2026-05-09T02:00,19.1,66.5,4200,4200,0.4548,1.5833,362.32,231.17,309.72
2026-05-09T03:00,3.7,175.8,4000,4000,0.0925,4.395,272.03,191.84,256.97
2026-05-09T04:00,1,243.6,4000,4000,0.025,6.09,108.43,74.23,174.4
2026-05-09T05:00,75.6,2.1,4000,4000,1.89,0.0525,384.72,69.29,140.08
2026-05-09T06:00,94,0.7,4000,4000,2.35,0.0175,397.41,42.5,140.05
2026-05-09T07:00,49.6,78,4000,4000,1.24,1.95,284.86,55.76,140.06
2026-05-09T08:00,109,30.6,4000,4000,2.725,0.765,326.21,293.09,144.41
2026-05-09T09:00,6.2,73.5,4900,4800,0.1265,1.5312,205.95,196.82,160.44
2026-05-09T10:00,9.9,91.8,6000,6000,0.165,1.53,179.31,121.69,151.53
2026-05-09T11:00,289,12.8,6000,6000,4.8167,0.2133,359.15,92.68,137.71
2026-05-09T12:00,157.7,75.1,5400,5400,2.9204,1.3907,155.78,0.21,95.16
2026-05-09T13:00,43.6,80.8,5200,5200,0.8385,1.5538,22.71,-18.66,11.59
2026-05-09T14:00,156.9,94.9,5200,5200,3.0173,1.825,79.42,-13.48,3.03
2026-05-09T15:00,326.9,157.3,5200,5200,6.2865,3.025,282.27,-11.43,0.53
2026-05-09T16:00,47,447.3,5200,5200,0.9038,8.6019,18.16,-90.86,0
2026-05-09T17:00,0,853.6,5200,5200,0,16.4154,0,-899.83,0
2026-05-09T18:00,3.5,628.9,5200,5200,0.0673,12.0942,14.71,-53.39,0.37
2026-05-09T19:00,71,95,5300,5300,1.3396,1.7925,50.01,-8.73,2.46
2026-05-09T20:00,48.4,165.7,6000,6000,0.8067,2.7617,49.91,-15.52,62.94
2026-05-09T21:00,10.3,219,6000,6000,0.1717,3.65,58.19,0.42,167.72
2026-05-09T22:00,243.6,56.5,5000,5000,4.872,1.13,401.07,227.32,260.8
2026-05-09T23:00,362.4,0,4300,4000,8.4279,0,659.67,352.87,322.69
2026-05-10T00:00,94.1,370.7,4000,4000,2.3525,9.2675,300.08,85.06,298.53
2026-05-10T01:00,28.4,25.3,4000,4000,0.71,0.6325,296.74,206.75,263.34
2026-05-10T02:00,8.8,77.8,4200,4200,0.2095,1.8524,273.89,42.96,158.58
2026-05-10T03:00,298,0.3,4000,4000,7.45,0.0075,454.51,24.85,135.03
2026-05-10T04:00,13.8,33.9,4000,4000,0.345,0.8475,191.26,26.22,72.26
2026-05-10T05:00,60.6,32.9,4000,4000,1.515,0.8225,342.87,3.63,57.88
2026-05-10T06:00,57.5,132.4,4000,4000,1.4375,3.31,298.42,-35.74,64.43
2026-05-10T07:00,79.2,8,4000,4000,1.98,0.2,305.75,25.54,65.34
2026-05-10T08:00,3.5,181,4000,4000,0.0875,4.525,97.62,-46.59,65.01
2026-05-10T09:00,28.7,83.2,4900,4800,0.5857,1.7333,207.7,63.95,70.42
2026-05-10T10:00,46.3,81.3,6000,6000,0.7717,1.355,193.75,129.35,49.62
2026-05-10T11:00,84.9,238.7,6000,6000,1.415,3.9783,105.26,-10.39,30.9
2026-05-10T12:00,43.7,73.1,5400,5400,0.8093,1.3537,46.57,-11.1,0.05
2026-05-10T13:00,18.8,319.9,5200,5200,0.3615,6.1519,4.85,-30.64,-0.06
2026-05-10T14:00,154.1,8.8,5200,5200,2.9635,0.1692,133.39,-1.26,-0.25
2026-05-10T15:00,562.7,0.6,5200,5200,10.8212,0.0115,283.91,-0.27,-2.23
2026-05-10T16:00,25.3,160.4,5200,5200,0.4865,3.0846,6.09,-20.18,-2.72
2026-05-10T17:00,191.3,54,5200,5200,3.6788,1.0385,117.1,-9.46,-3.26
2026-05-10T18:00,33.9,29.5,5200,5200,0.6519,0.5673,15.36,-6.24,-3.28
2026-05-10T19:00,148.1,18.9,5300,5300,2.7943,0.3566,161.56,-2.22,-1.64
2026-05-10T20:00,120.7,222.8,6000,6000,2.0117,3.7133,49.67,-35.56,0.85
2026-05-10T21:00,145,69.3,6000,6000,2.4167,1.155,94.01,-16.51,55.21
2026-05-10T22:00,218.9,60.5,5000,5000,4.378,1.21,650.66,171.15,208.09
2026-05-10T23:00,572.6,0,4300,4000,13.3163,0,1192.35,387.59,349.87
2026-05-11T00:00,241.2,2.3,4000,4000,6.03,0.0575,442.28,222.71,363.95
2026-05-11T01:00,254.5,0.3,4000,4000,6.3625,0.0075,523.68,39.46,267.05
2026-05-11T02:00,24.3,38.4,4400,4400,0.5523,0.8727,304.12,211.35,240.49
2026-05-11T03:00,5.1,79.5,4000,4000,0.1275,1.9875,252.16,218.08,226.01
2026-05-11T04:00,6.3,178.8,4000,4000,0.1575,4.47,312.66,100.11,221.93
2026-05-11T05:00,25.8,23.5,4000,4000,0.645,0.5875,309.01,228.45,208.51
2026-05-11T06:00,184.5,8.2,4000,4000,4.6125,0.205,401.48,230.45,165.23
2026-05-11T07:00,24.3,59.9,4100,4000,0.5927,1.4975,300.21,243.85,230.73
2026-05-11T08:00,175.2,25.1,4800,4600,3.65,0.5457,420.94,264.37,241.54
2026-05-11T09:00,133.7,85.9,5000,4900,2.674,1.7531,394.47,175.1,335
2026-05-11T10:00,343,5.8,6000,6000,5.7167,0.0967,434.9,141.17,259.28
2026-05-11T11:00,50.3,429.4,6000,6000,0.8383,7.1567,123.19,-36.29,135.01
2026-05-11T12:00,3.2,337.1,5400,5400,0.0593,6.2426,12.95,-29.82,67.98
2026-05-11T13:00,199.7,6.1,5200,5200,3.8404,0.1173,98.82,-7.46,16.58
2026-05-11T14:00,59.5,75.7,5200,5200,1.1442,1.4558,42.15,-8.22,13.58
2026-05-11T15:00,48.8,151.9,5200,5200,0.9385,2.9212,25.97,-10.97,5.1
2026-05-11T16:00,8.1,261.1,5200,5200,0.1558,5.0212,55.78,-19.1,5.03
2026-05-11T17:00,361.6,63,5200,5200,6.9538,1.2115,171.84,-6.99,2.7
2026-05-11T18:00,94.4,20.8,5200,5200,1.8154,0.4,37.6,-12.38,0.54
2026-05-11T19:00,6.8,144.5,5300,5300,0.1283,2.7264,31.47,-11.28,4.78
2026-05-11T20:00,12.4,444.3,6000,6000,0.2067,7.405,13.32,-26.61,97.05
2026-05-11T21:00,177.7,8.6,6000,6000,2.9617,0.1433,390.2,275.34,310
2026-05-11T22:00,41.9,91.4,5000,5000,0.838,1.828,465.36,238.82,487.17
2026-05-11T23:00,109.3,10.5,4300,4400,2.5419,0.2386,553.78,335.85,750.27
2026-05-12T00:00,13.8,93.1,4000,4400,0.345,2.1159,413.75,328.19,559.31
2026-05-12T01:00,3.9,203.8,4200,4400,0.0929,4.6318,348.39,279.52,471.49
2026-05-12T02:00,73.8,7.6,4200,4200,1.7571,0.181,410.38,257.02,434.66
2026-05-12T03:00,95.8,17.7,4000,4000,2.395,0.4425,396.17,238.43,421.03
2026-05-12T04:00,81,15.9,4000,4000,2.025,0.3975,437.02,246.11,398.22
2026-05-12T05:00,121.6,34.6,4000,4000,3.04,0.865,422.03,287.77,394.89
2026-05-12T06:00,35.9,125.5,4000,4000,0.8975,3.1375,384.39,235.97,396.69
2026-05-12T07:00,13,204,4000,4000,0.325,5.1,385.42,228.05,412.02
2026-05-12T08:00,0,354.6,4000,4000,0,8.865,333.56,240.03,450.69
2026-05-12T09:00,31.7,202,5700,5700,0.5561,3.5439,438.86,329.37,490.95
2026-05-12T10:00,9.2,319.9,6000,6000,0.1533,5.3317,341.32,285.32,448.58
2026-05-12T11:00,4.2,287.9,6000,6000,0.07,4.7983,230.46,91.73,376.3
2026-05-12T12:00,300.1,65.5,5400,5400,5.5574,1.213,595.84,25.03,173.72
2026-05-12T13:00,127.7,12.7,4900,4900,2.6061,0.2592,161,9.75,75.2
2026-05-12T14:00,62.1,60.6,4800,4800,1.2938,1.2625,134.78,-3.09,62.11
2026-05-12T15:00,40.9,250.6,4800,4800,0.8521,5.2208,46.86,-24.02,11.69
2026-05-12T16:00,2.8,349.1,4800,4800,0.0583,7.2729,0,-24.32,4.05
2026-05-12T17:00,246.4,145.7,4800,4800,5.1333,3.0354,204.31,-31.26,1.04
2026-05-12T18:00,17,131.2,4800,4800,0.3542,2.7333,11.48,-19.71,1.18
2026-05-12T19:00,95.3,215.6,5300,5300,1.7981,4.0679,41.25,-26.65,10.42
2026-05-12T20:00,9.3,125.1,6000,6000,0.155,2.085,23.9,-9.52,46.55
2026-05-12T21:00,3.4,504.9,6000,6000,0.0567,8.415,17.69,-5.86,198.84
2026-05-12T22:00,201.8,50.9,5700,5700,3.5404,0.893,491.23,372.74,428.44
2026-05-12T23:00,9.7,32.3,4300,4000,0.2256,0.8075,492.03,339.46,493.88
2026-05-13T00:00,1.7,186.3,4000,4000,0.0425,4.6575,389.9,269.78,486.63
2026-05-13T01:00,0.3,351.3,4000,4000,0.0075,8.7825,328.28,197.02,428.62
2026-05-13T02:00,100.8,80,4400,4400,2.2909,1.8182,400.94,205.45,342.71
2026-05-13T03:00,104,100.6,4000,4000,2.6,2.515,359.6,198.29,331.76
2026-05-13T04:00,31,224.7,4000,4000,0.775,5.6175,353.85,136.68,321
2026-05-13T05:00,26.5,61,4000,4000,0.6625,1.525,381.23,182.63,317.7
2026-05-13T06:00,111.5,7,4000,4000,2.7875,0.175,402.7,155.97,323.57
2026-05-13T07:00,5.8,35.6,4100,4000,0.1415,0.89,390.03,182.37,331.04
2026-05-13T08:00,5.6,173.8,4800,4600,0.1167,3.7783,357.52,175.16,329.34
2026-05-13T09:00,25.4,18.3,5700,5700,0.4456,0.3211,338.27,147.06,348.73
2026-05-13T10:00,653.2,3.7,6000,6000,10.8867,0.0617,491.21,231.28,270.38
2026-05-13T11:00,135.4,77.4,6000,6000,2.2567,1.29,150.61,1.08,58.56
2026-05-13T12:00,214.3,39.6,5400,5400,3.9685,0.7333,72.68,-20.36,0.51
2026-05-13T13:00,110.2,153.3,5200,5200,2.1192,2.9481,123.12,-15.07,-0.01
2026-05-13T14:00,25.2,34.4,5200,5200,0.4846,0.6615,82.43,-3.92,0
2026-05-13T15:00,107.3,7,5200,5200,2.0635,0.1346,25.25,-3.75,0
2026-05-13T16:00,315.1,7.5,5200,5200,6.0596,0.1442,129.05,-0.35,-0.02
2026-05-13T17:00,56.4,112.1,5200,5200,1.0846,2.1558,15.36,-8.03,-0.04
2026-05-13T18:00,17.4,322.9,5200,5200,0.3346,6.2096,0.61,-24.47,-0.03
2026-05-13T19:00,83,14.3,5300,5300,1.566,0.2698,73.92,-4.55,0
2026-05-13T20:00,47.4,861.6,6000,6000,0.79,14.36,19.07,-105.52,6.86
2026-05-13T21:00,40.5,57.7,6000,6000,0.675,0.9617,159.97,48.68,140.37
2026-05-13T22:00,210.2,5.2,5700,5700,3.6877,0.0912,499.52,337.06,338.38
2026-05-13T23:00,364.1,26.8,4600,4400,7.9152,0.6091,499.52,361.61,427.55
2026-05-14T00:00,64.4,81.6,4000,4400,1.61,1.8545,419.18,281.15,397.47
2026-05-14T01:00,6.6,257.7,4200,4400,0.1571,5.8568,334.95,158.22,347.28
2026-05-14T02:00,1.6,402.4,4400,4400,0.0364,9.1455,305.83,139.87,420.88
2026-05-14T03:00,9.9,31.1,4000,4000,0.2475,0.7775,319.45,197.91,405.24
2026-05-14T04:00,57.2,1.3,4000,4000,1.43,0.0325,384.01,118.79,389.22
2026-05-14T05:00,66.7,1.5,4000,4000,1.6675,0.0375,415.21,79,381.46
2026-05-14T06:00,114.7,0.4,4000,4000,2.8675,0.01,433.28,8.69,371.31
2026-05-14T07:00,111,0.9,4100,4000,2.7073,0.0225,409.91,43.72,368.4
2026-05-14T08:00,124.2,81.9,4800,4600,2.5875,1.7804,450.64,268.93,399.7
2026-05-14T09:00,136.7,5,5700,5700,2.3982,0.0877,414.4,130.99,394.97
2026-05-14T10:00,202.6,161.7,6000,6000,3.3767,2.695,346.17,211.15,317.2
2026-05-14T11:00,0,427.3,6000,6000,0,7.1217,-1.03,-19.96,56.51
2026-05-14T12:00,70.3,390.2,5400,5400,1.3019,7.2259,46.76,-51.47,8.3
2026-05-14T13:00,7.9,334.8,5200,5200,0.1519,6.4385,122.11,-35.82,0.53
2026-05-14T14:00,77.4,8.7,5200,5200,1.4885,0.1673,39.03,-1.54,0
2026-05-14T15:00,53.5,14.5,5200,5200,1.0288,0.2788,59.93,-3.54,0
2026-05-14T16:00,2.1,511.6,5200,5200,0.0404,9.8385,-2.85,-40.83,0
2026-05-14T17:00,7.8,633.4,5200,5200,0.15,12.1808,0,-44.17,0
2026-05-14T18:00,76.4,207.5,5200,5200,1.4692,3.9904,5.13,-12.57,-0.03
2026-05-14T19:00,229.8,37.4,5300,5300,4.3358,0.7057,67.59,-6.62,-0.01
2026-05-14T20:00,155,138.2,6000,6000,2.5833,2.3033,44.46,-16.04,3.35
2026-05-14T21:00,95.5,252.8,6000,6000,1.5917,4.2133,239.12,33.5,119.43
2026-05-14T22:00,29.5,152.5,5700,5700,0.5175,2.6754,396.21,156.84,329.33
2026-05-14T23:00,83.7,27.1,4600,4400,1.8196,0.6159,416.18,234.39,392.21
2026-05-15T00:00,67.7,61.8,4000,4400,1.6925,1.4045,394.65,253.57,394.68
2026-05-15T01:00,2.2,250.4,4200,4400,0.0524,5.6909,316.36,154.68,367.91
2026-05-15T02:00,33.4,273,4400,4400,0.7591,6.2045,275.53,115.63,323.16
2026-05-15T03:00,12.4,68.9,4000,4000,0.31,1.7225,300.6,174.68,281.21
2026-05-15T04:00,3.9,75.4,4000,4000,0.0975,1.885,261.12,123.05,248.62
2026-05-15T05:00,1,209.4,4000,4000,0.025,5.235,190.54,31.06,197.16
2026-05-15T06:00,0.3,185.9,4000,4000,0.0075,4.6475,167.75,14.57,164.8
2026-05-15T07:00,3.9,42.4,4100,4000,0.0951,1.06,210.42,96.43,190
2026-05-15T08:00,0.2,82.8,4800,4600,0.0042,1.8,223.67,128.51,269.69
2026-05-15T09:00,1,186.3,5700,5700,0.0175,3.2684,307.84,102.94,293.2
2026-05-15T10:00,4.5,286.8,6000,6000,0.075,4.78,222.81,33.63,214.6
2026-05-15T11:00,30,93.4,6000,6000,0.5,1.5567,106.65,1.72,59.56
2026-05-15T12:00,91.3,19.7,5400,5400,1.6907,0.3648,90.97,-3.45,3.61
2026-05-15T13:00,37.5,43,5200,5200,0.7212,0.8269,39.61,-3.17,0.02
2026-05-15T14:00,9.8,412,5200,5200,0.1885,7.9231,12.67,-29.29,0
2026-05-15T15:00,11.2,34.9,5200,5200,0.2154,0.6712,16,-3.68,0
2026-05-15T16:00,5.2,209.6,5200,5200,0.1,4.0308,39.21,-13.2,0
2026-05-15T17:00,5,534.9,5200,5200,0.0962,10.2865,2.25,-34.59,-0.04
2026-05-15T18:00,7.1,309,5200,5200,0.1365,5.9423,21.44,-23.93,-0.03
2026-05-15T19:00,79,229.1,5300,5300,1.4906,4.3226,28.22,-15.4,0
2026-05-15T20:00,11.5,373.9,6000,6000,0.1917,6.2317,-17.21,-23.67,4.93
2026-05-15T21:00,235.4,90.2,6000,6000,3.9233,1.5033,274.78,-6.99,58.79
2026-05-15T22:00,207,119.5,5700,5700,3.6316,2.0965,484.4,124.6,253.8
2026-05-15T23:00,79,28.1,4600,4400,1.7174,0.6386,423.25,208.65,351.28
2026-05-16T00:00,33.6,23.1,4000,4400,0.84,0.525,385.62,249.61,371.36
2026-05-16T01:00,111,40.6,4200,4400,2.6429,0.9227,425.89,150.77,336.22
2026-05-16T02:00,261.9,2.4,4200,4200,6.2357,0.0571,420.12,185.67,311.52
2026-05-16T03:00,286.7,0,4000,4000,7.1675,0,431.02,125.33,283.22
2026-05-16T04:00,106.3,39.1,4000,4000,2.6575,0.9775,319.43,130.39,283.68
2026-05-16T05:00,6.1,33.2,4000,4000,0.1525,0.83,221.09,195.22,279.98
2026-05-16T06:00,11.2,31,4000,4000,0.28,0.775,214.47,194.24,259.9
2026-05-16T07:00,10.3,19.8,4000,4000,0.2575,0.495,216.13,226.14,260.92
2026-05-16T08:00,10.1,66.6,4000,4000,0.2525,1.665,224.37,174.72,274.25
2026-05-16T09:00,11.5,78.1,5700,5700,0.2018,1.3702,291.52,151.43,269.67
2026-05-16T10:00,9,659.9,6000,6000,0.15,10.9983,66.15,-19.69,131.1
2026-05-16T11:00,5.8,322.7,6000,6000,0.0967,5.3783,-23.63,-28.29,1
2026-05-16T12:00,4.4,525.7,5400,5400,0.0815,9.7352,23.62,-40.06,-0.02
2026-05-16T13:00,49.4,43.6,5200,5200,0.95,0.8385,26.65,-10.76,-1.24
2026-05-16T14:00,7,326.6,5200,5200,0.1346,6.2808,-0.14,-17.55,-2.81
2026-05-16T15:00,50.2,15.5,5200,5200,0.9654,0.2981,19.94,-7.71,-1.67
2026-05-16T16:00,7,44.9,5200,5200,0.1346,0.8635,0.38,-9.91,-2.18
2026-05-16T17:00,27.4,39.1,5200,5200,0.5269,0.7519,8.81,-7.77,-3.36
2026-05-16T18:00,22.2,23.6,5200,5200,0.4269,0.4538,3.17,-7.96,-3.64
2026-05-16T19:00,11.9,86.1,5300,5300,0.2245,1.6245,17.28,-13.06,-1.17
2026-05-16T20:00,60.4,110.9,6000,6000,1.0067,1.8483,30.21,-13.01,0.84
2026-05-16T21:00,69.4,204.8,6000,6000,1.1567,3.4133,170.77,-8.28,113.26
2026-05-16T22:00,315.7,0.4,5700,5700,5.5386,0.007,454.62,196.96,304.38
2026-05-16T23:00,12.3,13.3,4300,4000,0.286,0.3325,249.24,255.85,404.61
2026-05-17T00:00,4.1,103.5,4000,4000,0.1025,2.5875,166.18,282.77,445.76
